,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon
27439,Belgrano,127000.0,46.0,2760.8695652173915,1.0,0,1,0,1,0,0,-34.564282,-58.456594
27440,Belgrano,104000.0,37.0,2810.810810810811,1.0,0,1,0,1,0,1,-34.564405,-58.456337
27441,Belgrano,141000.0,47.0,3000.0,1.0,0,1,0,1,0,1,-34.564440999999995,-58.456358
27451,Palermo,639000.0,222.0,2878.3783783783783,3.0,0,1,1,0,0,0,-34.571813,-58.432833
27459,Palermo,329000.0,109.0,3018.348623853211,2.0,1,0,1,0,0,0,-34.576903,-58.435721
27460,Caballito,130000.0,45.0,2888.8888888888887,2.0,1,0,1,1,0,0,-34.612116,-58.432932
27487,Caballito,115000.0,40.0,2169.811320754717,2.0,1,1,0,0,0,0,-34.615885063200004,-58.443028036
27543,Palermo,510000.0,95.0,5368.421052631579,2.0,0,0,1,1,0,0,-34.574513,-58.423152
27544,Palermo,700000.0,120.0,5833.333333333333,2.0,1,1,0,1,1,1,-34.5745,-58.42173100000001
27551,Belgrano,137000.0,60.0,2283.333333333333,3.0,0,0,0,0,0,0,-34.565666,-58.468680000000006
27558,Palermo,349000.0,112.0,3116.0714285714284,4.0,1,1,0,0,0,0,-34.583529,-58.422741
27567,Palermo,120000.0,48.0,2500.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27568,Palermo,97500.0,39.0,2500.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27569,Palermo,85800.0,39.0,2200.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27570,Palermo,88000.0,40.0,2200.0,2.0,1,0,0,0,0,0,-34.596913,-58.425486
27571,Palermo,102000.0,40.0,2550.0,2.0,1,0,0,0,0,0,-34.596913,-58.425486
27572,Palermo,88000.0,40.0,2200.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27573,Palermo,97500.0,39.0,2500.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27574,Palermo,103500.0,48.0,2156.25,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27575,Palermo,107500.0,48.0,2239.583333333333,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27576,Palermo,88000.0,40.0,2200.0,2.0,0,0,0,0,0,0,-34.597713,-58.424199
27577,Palermo,99500.0,39.0,2551.2820512820517,2.0,1,0,0,0,0,0,-34.597713,-58.424199
27578,Palermo,85800.0,39.0,2200.0,2.0,0,0,0,0,0,0,-34.597713,-58.424199
27579,Palermo,100000.0,40.0,2500.0,2.0,0,0,0,0,0,0,-34.597713,-58.424199
27581,Belgrano,225000.0,90.0,2500.0,1.0,0,1,1,0,0,0,-34.555523,-58.46074100000001
27583,Palermo,386000.0,125.0,3088.0,4.0,1,0,0,0,0,1,-34.594931,-58.41333100000001
27584,Palermo,170000.0,55.0,3090.909090909091,2.0,1,0,0,0,0,1,-34.594931,-58.41333100000001
27585,Palermo,175000.0,55.0,3181.818181818182,2.0,1,0,0,0,0,1,-34.594944,-58.413315
27598,Palermo,115000.0,47.0,2446.808510638298,2.0,0,0,0,0,0,0,-34.580719,-58.424971
27604,Palermo,229000.0,109.0,2100.9174311926604,2.0,0,0,0,0,0,0,-34.589358000000004,-58.41392
27647,Caballito,250000.0,100.0,2314.8148148148152,4.0,1,0,0,0,0,0,-34.6248985,-58.45215989999999
27672,Belgrano,294000.0,107.0,2556.521739130435,4.0,1,1,0,0,0,0,-34.5620844,-58.4566864
27674,Caballito,179000.0,70.0,2557.142857142857,2.0,0,0,0,0,0,0,-34.6259698,-58.4491239
27683,Caballito,179000.0,70.0,2557.142857142857,2.0,0,0,0,0,0,0,-34.6259698,-58.4491239
27696,Palermo,260000.0,67.0,3823.529411764706,3.0,1,0,0,0,0,0,-34.5798924,-58.3999078
27711,Caballito,179000.0,70.0,2557.142857142857,2.0,0,0,0,0,0,0,-34.6257226007,-58.44848016979999
27723,Palermo,274000.0,108.0,2140.625,3.0,1,1,0,0,0,0,-34.583774785900005,-58.420527943
27752,Palermo,1590000.0,330.0,4818.181818181818,5.0,1,1,0,0,0,0,-34.580051,-58.400045
27859,Belgrano,115000.0,32.0,2948.717948717949,1.0,1,0,1,1,0,0,-34.5620844,-58.4566864
27893,Belgrano,113000.0,35.0,2756.0975609756097,1.0,1,0,1,1,0,1,-34.5617765,-58.4671293
27902,Belgrano,98000.0,32.0,2648.648648648649,1.0,0,0,0,1,0,1,-34.573522600000004,-58.5323518
27920,Belgrano,140000.0,34.0,3783.783783783784,1.0,0,1,1,1,0,0,-34.5643783,-58.4666435
27935,Belgrano,140000.0,40.0,3500.0,1.0,1,0,0,1,1,0,-34.5595153,-58.44550450000001
27936,Belgrano,249000.0,91.0,2540.816326530612,2.0,0,1,0,0,0,0,-34.5561291779,-58.4574588762
27939,Palermo,98000.0,34.0,2882.3529411764707,2.0,0,0,0,0,0,0,-34.5864846374,-58.4183184201
27951,Caballito,290000.0,109.0,2265.625,3.0,1,1,0,0,0,0,-34.6209278,-58.44587360000001
27955,Caballito,79000.0,33.0,2078.9473684210525,1.0,1,0,1,0,0,1,-34.6289287,-58.4399733
27956,Caballito,79000.0,33.0,2078.9473684210525,1.0,1,0,1,0,0,1,-34.6289287,-58.4399733
27957,Caballito,79000.0,33.0,2078.9473684210525,1.0,1,0,1,0,0,1,-34.6289287,-58.4399733
27959,Palermo,125000.0,35.0,3472.222222222222,1.0,1,0,1,1,0,0,-34.571149600000005,-58.4232966
27968,Belgrano,290000.0,97.0,2989.6907216494847,4.0,1,1,0,0,0,0,-34.557747,-58.462813
28040,Palermo,352000.0,128.0,2550.7246376811595,4.0,0,1,0,0,0,0,-34.5735836574,-58.4307437201
28068,Caballito,163700.0,41.0,3410.416666666666,2.0,0,0,0,0,0,0,-34.6278235,-58.4487408
28196,Caballito,122000.0,50.0,2178.5714285714284,3.0,0,0,0,0,0,0,-34.6088377,-58.4315824
28211,Palermo,245000.0,84.0,2692.3076923076924,2.0,1,0,0,0,0,0,-34.5911919,-58.41194
28216,Belgrano,150000.0,37.0,3658.536585365853,1.0,0,0,0,0,0,0,-34.563035799999994,-58.439871
28223,Belgrano,100400.0,32.0,2788.888888888889,1.0,1,0,0,0,0,0,-34.5620844,-58.4566864
28226,Belgrano,150425.0,46.0,2785.6481481481487,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864
28227,Belgrano,155500.0,45.0,2776.785714285714,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864
28229,Belgrano,204200.0,64.0,2759.4594594594605,3.0,1,0,0,0,0,0,-34.5620844,-58.4566864
28246,Palermo,230000.0,79.0,2674.418604651163,4.0,1,0,0,0,0,0,-34.5911001,-58.415932
28266,Palermo,310000.0,132.0,2230.2158273381297,3.0,1,1,0,0,0,0,-34.586625961,-58.4127823407
28308,Palermo,189000.0,62.0,2739.1304347826085,3.0,1,0,0,0,0,0,-34.579473,-58.43091460000001
28312,Palermo,175000.0,53.0,3301.8867924528304,2.0,1,0,0,0,0,0,-34.573032,-58.437266
28322,Palermo,198000.0,62.0,2869.5652173913045,3.0,1,0,0,0,0,0,-34.57949179999999,-58.4309345
28337,Palermo,370000.0,99.0,3303.5714285714284,3.0,1,1,0,0,0,0,-34.5791989614,-58.4126073573
28343,Caballito,310000.0,124.0,2500.0,4.0,1,1,0,1,0,0,-34.6108,-58.444262
28345,Palermo,100000.0,46.0,2173.913043478261,2.0,1,0,1,0,0,0,-34.598843,-58.415723
28348,Palermo,125000.0,46.0,2717.391304347826,2.0,1,0,1,0,0,0,-34.598843,-58.415723
28356,Palermo,222000.0,93.0,2387.0967741935483,4.0,0,0,0,0,0,0,-34.5867328334,-58.4165580478
28358,Caballito,75800.0,34.0,2229.4117647058824,1.0,0,1,1,0,0,1,-34.617228000000004,-58.457265
28386,Palermo,258900.0,80.0,3236.25,3.0,0,1,0,0,0,0,-34.58268,-58.421726
28387,Caballito,53500.0,20.0,2675.0,1.0,0,0,0,0,0,0,-34.6160190337,-58.4469246771
28445,Caballito,87000.0,30.0,2071.428571428572,1.0,1,0,1,0,0,1,-34.6173347,-58.44938739999999
28490,Palermo,739000.0,120.0,5684.615384615385,3.0,1,1,1,1,0,0,-34.571149600000005,-58.4232966
28511,Palermo,310000.0,132.0,2230.2158273381297,3.0,1,1,0,0,0,0,-34.586625961,-58.4127823407
28512,Caballito,395000.0,167.0,2365.2694610778444,3.0,1,0,1,0,0,0,-34.6209278,-58.44587360000001
28540,Palermo,285000.0,68.0,3904.109589041096,3.0,1,1,0,0,0,1,-34.5947405,-58.4135356
28584,Palermo,390000.0,110.0,3545.454545454545,3.0,1,0,0,0,0,0,-34.589231,-58.4100648
28590,Belgrano,119500.0,40.0,2779.069767441861,2.0,1,0,0,0,0,0,-34.5620844,-58.4566864
28608,Belgrano,465000.0,163.0,2852.760736196319,4.0,1,1,0,0,0,0,-34.555566,-58.46074399999999
28625,Palermo,210000.0,60.0,3088.235294117648,2.0,1,1,1,1,0,0,-34.588889,-58.430556
28663,Caballito,74000.0,35.0,2114.285714285714,3.0,0,0,0,0,0,0,-34.6189950978,-58.4379877276
28664,Caballito,74000.0,35.0,2114.285714285714,3.0,0,0,0,0,0,0,-34.6189950978,-58.4379877276
28685,Belgrano,269000.0,78.0,3240.963855421687,3.0,1,0,0,0,0,0,-34.5660692,-58.4411223
28686,Belgrano,350000.0,124.0,2734.375,3.0,1,1,0,0,0,0,-34.567085870700005,-58.450723698100006
28731,Belgrano,167000.0,77.0,2168.8311688311687,3.0,1,0,0,0,0,0,-34.563322,-58.456548
28771,Palermo,195000.0,69.0,2826.086956521739,3.0,0,0,0,0,0,0,-34.588068,-58.416688
28774,Caballito,210000.0,78.0,2692.3076923076924,3.0,1,1,0,0,0,0,-34.608398,-58.44924
28902,Caballito,340000.0,115.0,2720.0,4.0,1,1,1,0,0,0,-34.6234516,-58.4625002
28912,Caballito,119000.0,57.0,2087.719298245614,3.0,0,0,0,0,0,0,-34.6195205,-58.43665670000001
28921,Palermo,1600000.0,300.0,5333.333333333333,5.0,1,1,0,0,0,0,-34.58548320000001,-58.4101429
28922,Caballito,94500.0,37.0,2250.0,1.0,1,1,1,0,0,1,-34.609806299999995,-58.4547167
28937,Caballito,140000.0,48.0,2800.0,2.0,1,0,0,0,0,0,-34.626239700000006,-58.43910770000001
28942,Belgrano,235000.0,69.0,3051.948051948052,3.0,1,0,1,0,0,0,-34.5717584,-58.4470068
28943,Palermo,375000.0,120.0,2343.75,4.0,1,0,0,0,0,0,-34.5900832,-58.4186791
28967,Palermo,350000.0,106.0,3181.818181818182,3.0,1,0,0,0,0,0,-34.5839319,-58.4144907
28969,Caballito,1250000.0,290.0,3472.222222222222,5.0,0,0,0,1,0,1,-34.6209278,-58.44587360000001
28977,Caballito,97000.0,32.0,2771.428571428572,1.0,1,1,1,0,0,0,-34.6135435,-58.45211670000001
29015,Caballito,83000.0,48.0,1660.0,3.0,0,0,0,0,0,0,-34.620310100000005,-58.4440084
29021,Palermo,249000.0,99.0,2371.428571428572,4.0,0,1,0,0,0,0,-34.59315,-58.4084297
29056,Palermo,510000.0,213.0,2394.3661971830984,4.0,1,1,0,0,0,0,-34.583528,-58.411796
29086,Palermo,455000.0,155.0,2935.483870967742,4.0,1,1,0,0,0,0,-34.577133,-58.412204
29095,Caballito,169000.0,76.0,2223.684210526316,3.0,0,0,0,0,0,0,-34.620883,-58.442352
29171,Belgrano,370000.0,112.0,3057.851239669421,3.0,0,1,0,0,0,0,-34.565462700000005,-58.4404956
29201,Caballito,163000.0,89.0,1831.4606741573036,2.0,0,0,0,0,0,0,-34.619054299999995,-58.4381887
29205,Palermo,139000.0,59.0,2138.4615384615386,3.0,0,0,0,0,0,0,-34.5987273,-58.43523149999999
29227,Caballito,140000.0,50.0,2641.509433962264,2.0,1,0,0,0,0,0,-34.6262635,-58.4393777
29231,Caballito,135000.0,50.0,2547.169811320755,2.0,0,1,0,1,0,0,-34.6079796873,-58.4473238423
29246,Belgrano,375000.0,133.0,2659.5744680851058,3.0,1,0,0,0,0,0,-34.5656655,-58.4578428
29250,Belgrano,115000.0,38.0,2804.8780487804884,1.0,0,0,0,0,0,0,-34.5683233,-58.4578036
29254,Belgrano,240000.0,65.0,3243.243243243244,2.0,1,1,0,0,0,0,-34.5668851,-58.4608981
29255,Palermo,550000.0,144.0,3666.666666666666,3.0,1,1,0,0,0,0,-34.582287,-58.4115439
29280,Caballito,130000.0,53.0,2131.147540983606,3.0,1,0,0,0,0,0,-34.6077313,-58.4511907
29303,Caballito,230000.0,62.0,3432.8358208955224,2.0,1,1,0,1,0,0,-34.608828,-58.43216999999999
29335,Palermo,170000.0,47.0,3617.021276595745,1.0,1,0,0,0,0,0,-34.591139,-58.413707
29383,Palermo,115000.0,37.0,3108.108108108108,1.0,1,0,1,0,0,1,-34.581812,-58.425652
29399,Caballito,123000.0,54.0,2277.777777777778,2.0,1,0,0,0,0,0,-34.621961,-58.440034
29453,Belgrano,850000.0,345.0,2463.768115942029,5.0,0,1,0,0,0,0,-34.573281,-58.44005600000001
29454,Belgrano,850000.0,345.0,2463.768115942029,5.0,0,1,0,0,0,0,-34.573281,-58.44005600000001
29485,Caballito,245000.0,99.0,2474.747474747475,4.0,0,0,0,0,0,0,-34.615758,-58.430851
29501,Belgrano,260000.0,104.0,2500.0,3.0,1,0,0,0,0,0,-34.570819,-58.44233199999999
29545,Caballito,225000.0,86.0,2393.617021276596,3.0,1,1,0,0,0,0,-34.6246747,-58.43661329999999
29556,Belgrano,119000.0,35.0,3305.555555555556,2.0,0,0,0,0,0,0,-34.5620844,-58.4566864
29589,Caballito,71000.0,26.0,2366.6666666666665,1.0,1,0,0,0,0,0,-34.6194082,-58.44056550000001
29703,Caballito,340000.0,131.0,2595.4198473282445,3.0,0,0,0,0,0,0,-34.6162159,-58.43180129999999
29704,Belgrano,600000.0,121.0,1973.684210526316,3.0,0,1,0,1,0,0,-34.556330475,-58.4445902331
29743,Caballito,220000.0,67.0,3142.857142857143,3.0,1,1,1,1,0,1,-34.621481,-58.453146
29794,Caballito,320000.0,125.0,1758.241758241758,3.0,0,0,0,0,0,0,-34.6273903,-58.4466759
29801,Caballito,195000.0,92.0,2119.5652173913045,3.0,1,0,0,0,0,0,-34.6206902,-58.4447681
29806,Palermo,173000.0,58.0,2471.428571428572,3.0,0,0,0,0,0,0,-34.596250299999994,-58.4170233
29810,Palermo,240000.0,50.0,3243.243243243244,2.0,1,0,0,0,0,0,-34.5756107,-58.4070085
29811,Belgrano,110000.0,40.0,2500.0,1.0,1,0,0,0,0,0,-34.5633407,-58.4597341
29813,Belgrano,228000.0,65.0,2961.038961038961,2.0,1,0,0,0,0,0,-34.5730547,-58.44170870000001
29815,Palermo,350000.0,81.0,3153.153153153153,3.0,1,0,1,0,0,0,-34.5826804,-58.43464760000001
29818,Palermo,160000.0,80.0,1882.3529411764707,3.0,1,0,0,0,0,0,-34.592130299999994,-58.4391044
29948,Caballito,169000.0,57.0,2816.666666666666,2.0,1,1,0,0,0,0,-34.611604799999995,-58.4551618
29955,Belgrano,204000.0,53.0,3044.7761194029854,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818
29956,Palermo,102500.0,30.0,3416.666666666666,1.0,0,0,0,1,1,0,-34.5809281,-58.4404321
30008,Palermo,790000.0,238.0,2801.418439716312,3.0,1,1,0,0,0,0,-34.57826,-58.4088853
30011,Palermo,145000.0,45.0,2685.1851851851848,2.0,0,0,0,0,0,0,-34.5898948,-58.4183366
30015,Palermo,170000.0,60.0,2833.333333333333,3.0,0,0,0,0,0,0,-34.5792865,-58.42901
30020,Belgrano,115000.0,44.0,2613.6363636363635,1.0,0,0,0,0,0,0,-34.560525899999995,-58.444572
30023,Palermo,115000.0,40.0,2875.0,2.0,1,0,0,0,0,0,-34.5767911,-58.4235691
30028,Belgrano,97500.0,34.0,2867.6470588235293,1.0,0,1,1,0,0,1,-34.5614866,-58.467082
30039,Belgrano,255000.0,75.0,3035.714285714286,2.0,1,1,1,0,0,1,-34.5620844,-58.4566864
30052,Belgrano,163000.0,53.0,2910.714285714286,2.0,1,1,1,0,0,1,-34.5620844,-58.4566864
30055,Belgrano,187000.0,53.0,3339.285714285714,1.0,1,1,1,0,0,1,-34.5620844,-58.4566864
30095,Palermo,278000.0,71.0,3915.492957746479,2.0,0,1,0,0,0,0,-34.569371000000004,-58.431972
30109,Palermo,112000.0,35.0,2800.0,3.0,0,0,0,0,0,0,-34.5775301824,-58.4335134418
30171,Belgrano,240000.0,65.0,3243.243243243244,2.0,1,1,0,0,0,0,-34.567243,-58.46071
30173,Caballito,250000.0,80.0,1666.666666666667,3.0,1,1,0,0,0,0,-34.618164,-58.438164
30174,Belgrano,215000.0,84.0,2336.9565217391305,3.0,1,0,0,0,0,0,-34.562824,-58.443615
30249,Caballito,235000.0,73.0,1690.6474820143883,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30250,Caballito,145000.0,46.0,1883.1168831168832,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30251,Caballito,124000.0,46.0,2384.615384615385,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30252,Caballito,124000.0,46.0,2384.615384615385,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30253,Caballito,127000.0,46.0,2442.3076923076924,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30254,Caballito,130000.0,46.0,2500.0,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30255,Caballito,125000.0,46.0,2403.846153846154,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30256,Caballito,128000.0,46.0,2461.538461538461,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30257,Caballito,131000.0,46.0,2519.230769230769,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30258,Caballito,134000.0,46.0,2576.923076923077,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30259,Caballito,131000.0,46.0,2519.230769230769,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30260,Caballito,195000.0,73.0,2407.4074074074074,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30261,Caballito,198000.0,73.0,2444.444444444445,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30262,Caballito,201000.0,73.0,2481.481481481481,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30263,Caballito,204000.0,73.0,2518.518518518519,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30264,Caballito,207000.0,73.0,2555.555555555556,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30265,Caballito,204000.0,73.0,2518.518518518519,2.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30266,Caballito,126000.0,46.0,2377.3584905660377,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30267,Caballito,126000.0,46.0,2377.3584905660377,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30268,Caballito,132000.0,46.0,2490.566037735849,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30283,Caballito,125000.0,46.0,2403.846153846154,1.0,1,1,1,1,0,0,-34.6184371,-58.4407368
30348,Caballito,245000.0,154.0,1590.909090909091,4.0,0,1,0,0,0,0,-34.6191,-58.432846
30368,Palermo,300000.0,100.0,3000.0,3.0,1,0,0,0,0,0,-34.568039,-58.432531
30369,Palermo,215000.0,100.0,2150.0,3.0,0,0,0,0,0,0,-34.583952000000004,-58.420658
30395,Belgrano,735000.0,350.0,2100.0,3.0,0,1,0,0,0,0,-34.568192,-58.459454
30410,Caballito,110000.0,51.0,2156.86274509804,3.0,0,0,0,0,0,0,-34.617020000000004,-58.445704000000006
30445,Belgrano,115000.0,44.0,2613.6363636363635,2.0,0,0,0,0,0,0,-34.57132,-58.45429300000001
30447,Caballito,380000.0,331.0,1148.036253776435,6.0,1,1,0,0,0,0,-34.623296999999994,-58.449102
30449,Palermo,190000.0,62.0,3064.516129032258,3.0,0,0,0,0,0,0,-34.589124,-58.428525
30506,Palermo,920000.0,211.0,4360.1895734597165,3.0,0,1,0,0,0,0,-34.572475299999994,-58.4210903
30543,Caballito,95000.0,54.0,1759.2592592592594,2.0,0,0,0,0,0,0,-34.6256527,-58.453434400000006
30573,Belgrano,520000.0,115.0,4521.739130434783,3.0,1,1,0,1,0,0,-34.5706676,-58.4408669
30595,Belgrano,96000.0,37.0,2594.5945945945946,1.0,0,0,1,1,0,0,-34.5620844,-58.4566864
30598,Belgrano,147000.0,62.0,2370.967741935484,2.0,0,0,1,1,0,0,-34.5620844,-58.4566864
30602,Belgrano,96000.0,34.0,2823.529411764706,1.0,0,0,1,1,0,0,-34.5620844,-58.4566864
30605,Belgrano,128000.0,60.0,2133.333333333333,3.0,0,0,0,0,0,0,-34.5630410507,-58.45115435899999
30613,Caballito,335000.0,97.0,3453.6082474226805,4.0,0,0,1,1,0,0,-34.6218107022,-58.4400371132
30633,Belgrano,180000.0,55.0,2500.0,3.0,0,0,0,0,0,0,-34.5598464097,-58.4576735804
30659,Caballito,137000.0,47.0,2686.2745098039222,2.0,1,0,0,0,0,0,-34.6125729,-58.4418017
30663,Caballito,250000.0,87.0,2659.5744680851058,4.0,1,1,0,0,0,0,-34.6184003,-58.4299786
30664,Palermo,181000.0,51.0,2585.714285714286,1.0,1,0,1,1,0,0,-34.5927424,-58.41609520000001
30668,Caballito,176000.0,84.0,2095.2380952380954,3.0,0,1,0,0,0,0,-34.61390120000001,-58.43433420000001
30673,Belgrano,183000.0,65.0,2541.6666666666665,4.0,0,0,0,0,0,0,-34.5607145,-58.45929920000001
30679,Belgrano,1209751.0,236.0,4762.799212598426,4.0,0,1,0,1,0,0,-34.5668016,-58.4401486
30688,Caballito,370000.0,177.0,1878.1725888324872,4.0,1,1,0,0,0,0,-34.6209278,-58.44587360000001
30693,Palermo,680000.0,140.0,4857.142857142857,3.0,1,1,0,0,0,0,-34.5749824,-58.4205929
30694,Caballito,395000.0,145.0,2668.918918918919,3.0,1,1,0,0,0,0,-34.6209278,-58.44587360000001
30701,Caballito,265000.0,80.0,2977.5280898876404,3.0,1,0,0,0,0,0,-34.61858,-58.42974
30731,Belgrano,218000.0,61.0,2831.168831168832,3.0,0,1,1,1,0,1,-34.574039550500004,-58.474160230200006
30740,Palermo,275000.0,104.0,2644.230769230769,4.0,0,0,0,0,0,0,-34.590339799999995,-58.4111791
30770,Caballito,150000.0,44.0,3260.8695652173915,2.0,1,0,0,1,0,0,-34.6209278,-58.44587360000001
30778,Belgrano,590000.0,121.0,1940.7894736842104,2.0,0,1,0,0,0,0,-34.5563213,-58.44470749999999
30782,Belgrano,249000.0,41.0,2092.436974789916,3.0,0,1,1,1,0,1,-34.574039550500004,-58.474160230200006
30785,Caballito,350000.0,122.0,2611.9402985074626,3.0,1,0,0,0,0,0,-34.623102,-58.4477733
30789,Caballito,117000.0,45.0,2340.0,2.0,1,1,1,0,0,1,-34.609806299999995,-58.4547167
30794,Caballito,64500.0,24.0,2080.6451612903224,1.0,0,0,0,0,0,0,-34.6220219,-58.4423626
30796,Caballito,140000.0,50.0,2641.509433962264,2.0,1,0,0,0,0,0,-34.6262635,-58.4393777
30812,Caballito,95000.0,54.0,1759.2592592592596,2.0,0,0,0,0,0,0,-34.6256527,-58.453434400000006
30833,Palermo,215000.0,47.0,1131.578947368421,2.0,0,0,0,0,0,0,-34.5856691947,-58.4193855159
30835,Palermo,295000.0,92.0,2979.79797979798,2.0,0,1,0,0,0,0,-34.5860051,-58.4121179
30918,Caballito,510000.0,26.0,2133.8912133891213,4.0,1,1,1,0,0,0,-34.6269881,-58.4548752
30923,Belgrano,93000.0,36.0,2583.333333333333,2.0,0,0,0,0,0,0,-34.5660479,-58.454213
31054,Palermo,85000.0,27.0,3148.1481481481483,1.0,0,0,0,0,0,0,-34.59153,-58.415422
31074,Belgrano,185000.0,97.0,1907.2164948453608,4.0,1,0,0,0,0,0,-34.56304,-58.45993299999999
31077,Caballito,155000.0,70.0,2214.285714285714,3.0,1,0,0,0,0,0,-34.614507,-58.433765
31099,Palermo,120000.0,48.0,2500.0,2.0,1,0,0,0,0,0,-34.597713,-58.424199
31123,Palermo,165000.0,67.0,2462.686567164179,3.0,0,0,0,0,0,0,-34.580494,-58.43231
31124,Palermo,1100000.0,400.0,2750.0,4.0,0,1,0,0,0,0,-34.580224,-58.405015
31128,Palermo,128000.0,61.0,2098.3606557377047,3.0,0,1,0,0,0,0,-34.584216999999995,-58.44544200000001
31142,Caballito,230000.0,110.0,2090.909090909091,4.0,1,0,0,0,0,1,-34.616963,-58.459024
31143,Caballito,93000.0,45.0,2066.6666666666665,2.0,1,0,0,0,0,1,-34.617016,-58.459046
31156,Palermo,185000.0,79.0,2341.772151898734,3.0,1,1,0,0,0,0,-34.580631,-58.441021
31207,Palermo,245000.0,72.0,2916.666666666666,3.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31208,Palermo,245000.0,72.0,2916.666666666666,3.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31209,Palermo,145600.0,53.0,2600.0,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31210,Palermo,147500.0,53.0,2633.928571428572,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31211,Palermo,148000.0,53.0,2642.857142857143,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31212,Palermo,150000.0,53.0,2678.5714285714284,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31213,Palermo,157000.0,53.0,2573.770491803279,2.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31214,Palermo,195000.0,56.0,2031.25,1.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31215,Palermo,320000.0,100.0,2909.090909090909,4.0,1,1,1,1,0,0,-34.5965445,-58.4193314
31217,Palermo,520000.0,107.0,3537.414965986395,3.0,0,1,0,0,0,0,-34.58341,-58.4022294
31263,Belgrano,465000.0,129.0,3141.891891891892,5.0,0,1,1,0,0,0,-34.5620844,-58.4566864
31267,Caballito,123000.0,44.0,2277.777777777778,2.0,0,0,0,0,0,0,-34.6137706732,-58.4357193757
31280,Palermo,375000.0,105.0,3260.8695652173915,3.0,0,0,0,1,0,0,-34.5872946,-58.4100405
31332,Palermo,290000.0,80.0,3333.333333333333,3.0,0,0,0,0,0,0,-34.5881588,-58.4129899
31472,Belgrano,620000.0,171.0,3444.4444444444453,3.0,1,1,0,0,0,0,-34.5633007033,-58.437685273
31477,Palermo,449000.0,135.0,3325.925925925926,3.0,1,1,1,0,0,0,-34.576868,-58.435421
31485,Caballito,410000.0,132.0,2770.2702702702704,3.0,1,1,0,0,0,0,-34.613951828400005,-58.4372684796
31506,Palermo,95300.0,34.0,2802.9411764705883,2.0,1,0,0,0,0,0,-34.588071,-58.422679
31515,Caballito,280000.0,124.0,2258.064516129032,4.0,0,0,0,0,0,0,-34.622349,-58.427825
31523,Palermo,89000.0,33.0,2696.969696969697,1.0,0,0,1,1,0,0,-34.575684,-58.431752
31524,Palermo,89000.0,32.0,2781.25,1.0,0,0,1,1,0,0,-34.575684,-58.431752
31525,Palermo,167000.0,77.0,2168.8311688311687,3.0,0,0,1,1,0,0,-34.575684,-58.431752
31526,Palermo,169000.0,77.0,2194.805194805195,3.0,0,0,1,1,0,0,-34.575684,-58.431752
31578,Belgrano,1500000.0,310.0,4838.709677419355,4.0,1,1,0,1,0,0,-34.5654242,-58.4468321
31642,Caballito,123000.0,43.0,2673.913043478261,2.0,1,0,0,0,0,0,-34.623208,-58.45498050000001
31665,Belgrano,300000.0,115.0,2459.016393442623,5.0,0,0,0,0,0,0,-34.5620844,-58.4566864
